Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
7,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank7,"[24, 25, 26, 27, 28, 29]",44.19972027803639
5,VAE,1,18.27460277396009,0.0,18.27460277396009,1_97_1280_720_rank5,[12],44.19972027803639
7,DIT,6,29.349413490625054,5.02637005289651,34.375783543521564,1_129_1280_720_rank7,"[24, 25, 26, 27, 28, 29]",44.19972027803639
4,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank4,"[16, 17, 18, 19, 20, 21, 22, 23]",44.19972027803639
3,VAE,6,4.483671296468771,0.0,4.483671296468771,1_113_1280_720_rank3,"[2, 3, 4, 5, 6, 7]",44.19972027803639
6,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank6,"[8, 9, 10, 11, 13, 14]",44.19972027803639
1,VAE,1,14.843067737382862,0.0,14.843067737382862,2_57_1280_720_rank1,[31],44.19972027803639
3,DIT,6,22.820235954659974,4.483671296468771,27.303907251128745,1_113_1280_720_rank3,"[0, 1, 2, 3, 4, 5]",44.19972027803639
4,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank4,"[16, 17, 18, 19, 20, 21, 22, 23]",44.19972027803639
6,DIT,8,24.95951414611854,5.02637005289651,29.98588419901505,1_129_1280_720_rank6,"[6, 7, 10, 11, 13, 14, 15, 30]",44.19972027803639
2,VAE,4,7.48753804176749,18.27460277396009,25.76214081572758,1_105_1280_720_rank2,"[8, 9, 12, 31]",44.19972027803639
2,DIT,8,15.337970243974176,28.285875181122925,43.6238454250971,1_105_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",44.19972027803639
5,DIT,8,13.566504214662071,29.98588419901505,43.55238841367712,1_97_1280_720_rank5,"[0, 1, 2, 3, 4, 5, 6, 7]",44.19972027803639
0,VAE,8,3.30147158952688,29.98588419901505,33.28735578854193,1_77_1280_720_rank0,"[8, 9, 10, 11, 12, 13, 14, 15]",44.19972027803639
1,DIT,8,10.912364489494458,33.28735578854193,44.19972027803639,2_57_1280_720_rank1,"[8, 9, 10, 11, 12, 13, 14, 15]",44.19972027803639
0,DIT,8,8.90504476319419,34.375783543521564,43.280828306715755,1_77_1280_720_rank0,"[24, 25, 26, 27, 28, 29, 30, 31]",44.19972027803639
