Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
5,VAE,6,4.106718402629902,0.0,4.106718402629902,1_105_1280_720_rank5,"[24, 25, 26, 27, 28, 29]",37.37942367951237
3,VAE,4,5.765662555708762,0.0,5.765662555708762,1_97_1280_720_rank3,"[8, 9, 10, 11]",37.37942367951237
5,DIT,4,30.76150196332285,4.106718402629902,34.86822036595275,1_105_1280_720_rank5,"[28, 29, 30, 31]",37.37942367951237
0,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank0,"[2, 3, 4, 5, 6, 7]",37.37942367951237
3,DIT,4,26.295816991625212,5.765662555708762,32.061479547333974,1_97_1280_720_rank3,"[24, 25, 26, 27]",37.37942367951237
7,VAE,4,5.575388191654539,0.0,5.575388191654539,2_65_1280_720_rank7,"[12, 13, 14, 15]",37.37942367951237
0,DIT,8,22.10546191533579,5.02637005289651,27.1318319682323,1_129_1280_720_rank0,"[0, 1, 2, 3, 4, 5, 6, 7]",37.37942367951237
2,VAE,8,3.3014715895268827,0.0,3.3014715895268827,1_77_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",37.37942367951237
1,VAE,4,6.180967638332008,3.3014715895268827,9.48243922785889,1_105_1280_720_rank1,"[20, 21, 22, 23]",37.37942367951237
2,DIT,4,18.739981846011315,3.3014715895268827,22.041453435538198,1_77_1280_720_rank2,"[16, 17, 18, 19]",37.37942367951237
7,DIT,6,17.90244072773587,5.765662555708762,23.66810328344463,2_65_1280_720_rank7,"[10, 11, 12, 13, 14, 15]",37.37942367951237
6,VAE,2,7.963606377120612,5.765662555708762,13.729268932829374,1_81_1280_720_rank6,"[8, 9]",37.37942367951237
4,VAE,4,5.141162644331882,9.48243922785889,14.623601872190772,2_61_1280_720_rank4,"[20, 21, 22, 23]",37.37942367951237
1,DIT,8,15.337970243974173,22.041453435538198,37.37942367951237,1_105_1280_720_rank1,"[16, 17, 18, 19, 20, 21, 22, 23]",37.37942367951237
4,DIT,8,12.013215509816227,23.66810328344463,35.68131879326086,2_61_1280_720_rank4,"[8, 9, 10, 11, 12, 13, 14, 15]",37.37942367951237
6,DIT,8,9.808125886684838,27.1318319682323,36.93995785491714,1_81_1280_720_rank6,"[0, 1, 2, 3, 4, 5, 6, 7]",37.37942367951237
