Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
2,VAE,4,7.192426888800076,0.0,7.192426888800076,1_121_1280_720_rank2,"[28, 29, 30, 31]",49.83506926710293
4,VAE,4,7.192426888800076,0.0,7.192426888800076,1_121_1280_720_rank4,"[24, 25, 26, 27]",49.83506926710293
2,DIT,4,42.64264237830285,7.192426888800076,49.83506926710293,1_121_1280_720_rank2,"[28, 29, 30, 31]",49.83506926710293
4,DIT,4,42.64264237830285,7.192426888800076,49.83506926710293,1_121_1280_720_rank4,"[24, 25, 26, 27]",49.83506926710293
5,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank5,"[2, 3, 4, 5, 6, 7]",49.83506926710293
6,VAE,4,7.600948628291923,0.0,7.600948628291923,1_129_1280_720_rank6,"[8, 9, 10, 11]",49.83506926710293
5,DIT,6,29.349413490625054,5.02637005289651,34.375783543521564,1_129_1280_720_rank5,"[2, 3, 4, 5, 6, 7]",49.83506926710293
1,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank1,"[18, 19, 20, 21, 22, 23]",49.83506926710293
7,VAE,8,4.20842363740596,0.0,4.20842363740596,1_81_1280_720_rank7,"[0, 1, 12, 13, 14, 15, 16, 17]",49.83506926710293
1,DIT,8,22.10546191533579,5.02637005289651,27.1318319682323,1_129_1280_720_rank1,"[16, 17, 18, 19, 20, 21, 22, 23]",49.83506926710293
6,DIT,8,22.10546191533579,7.600948628291923,29.706410543627715,1_129_1280_720_rank6,"[8, 9, 10, 11, 12, 13, 14, 15]",49.83506926710293
7,DIT,4,19.82608098750801,27.1318319682323,46.95791295574031,1_81_1280_720_rank7,"[20, 21, 22, 23]",49.83506926710293
0,VAE,6,4.422137914238839,27.1318319682323,31.55396988247114,1_101_1280_720_rank0,"[0, 1, 16, 17, 18, 19]",49.83506926710293
3,VAE,6,4.016826881973916,29.706410543627715,33.72323742560163,1_101_1280_720_rank3,"[10, 11, 12, 13, 14, 15]",49.83506926710293
0,DIT,8,15.649335650654155,31.55396988247114,47.203305533125295,1_101_1280_720_rank0,"[0, 1, 8, 9, 16, 17, 18, 19]",49.83506926710293
3,DIT,12,13.669113339486529,34.375783543521564,48.04489688300809,1_101_1280_720_rank3,"[2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15]",49.83506926710293
