Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank0,"[24, 25, 26, 27, 28, 29]",38.49927925528047
2,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank2,"[2, 3, 4, 5, 6, 7]",38.49927925528047
1,VAE,8,3.6264224408094523,0.0,3.6264224408094523,2_53_1280_720_rank1,"[8, 9, 10, 11, 12, 13, 14, 15]",38.49927925528047
3,VAE,2,10.251855436371411,0.0,10.251855436371411,1_101_1280_720_rank3,"[0, 1]",38.49927925528047
4,VAE,1,14.788370573458725,0.0,14.788370573458725,1_77_1280_720_rank4,[31],38.49927925528047
6,VAE,8,4.334742897598917,0.0,4.334742897598917,1_101_1280_720_rank6,"[16, 17, 18, 19, 20, 21, 22, 23]",38.49927925528047
0,DIT,8,22.10546191533579,5.02637005289651,27.1318319682323,1_129_1280_720_rank0,"[8, 9, 10, 11, 12, 13, 14, 15]",38.49927925528047
2,DIT,8,22.10546191533579,5.02637005289651,27.1318319682323,1_129_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",38.49927925528047
1,DIT,4,21.45863950456748,5.02637005289651,26.48500955746399,2_53_1280_720_rank1,"[24, 25, 26, 30]",38.49927925528047
6,DIT,6,18.966875415825342,5.02637005289651,23.993245468721852,1_101_1280_720_rank6,"[2, 3, 4, 5, 6, 7]",38.49927925528047
5,VAE,4,6.227932765675675,10.251855436371411,16.479788202047086,2_61_1280_720_rank5,"[0, 1, 27, 28]",38.49927925528047
7,VAE,6,4.413328908142926,16.479788202047086,20.893117110190012,1_89_1280_720_rank7,"[0, 1, 27, 28, 29, 31]",38.49927925528047
3,DIT,8,14.214995856229493,23.993245468721852,38.208241324951345,1_101_1280_720_rank3,"[0, 1, 2, 3, 4, 5, 6, 7]",38.49927925528047
5,DIT,8,12.013215509816227,26.48500955746399,38.49822506728022,2_61_1280_720_rank5,"[24, 25, 26, 27, 28, 29, 30, 31]",38.49927925528047
7,DIT,8,11.367447287048169,27.1318319682323,38.49927925528047,1_89_1280_720_rank7,"[8, 9, 10, 11, 12, 13, 14, 15]",38.49927925528047
4,DIT,8,8.905044763194187,27.1318319682323,36.03687673142649,1_77_1280_720_rank4,"[16, 17, 18, 19, 20, 21, 22, 23]",38.49927925528047
