Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
5,VAE,2,12.80193843427322,0.0,12.80193843427322,1_129_1280_720_rank5,"[0, 1]",50.39133709645871
1,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank1,"[24, 25, 26, 27, 28, 29, 30, 31]",50.39133709645871
2,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",50.39133709645871
3,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank3,"[8, 9, 10, 11, 12, 13, 14, 15]",50.39133709645871
0,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank0,"[2, 3, 4, 5, 6, 7]",50.39133709645871
7,VAE,6,5.02637005289651,5.02637005289651,10.05274010579302,1_129_1280_720_rank7,"[2, 3, 4, 5, 6, 7]",50.39133709645871
0,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank0,"[24, 25, 26, 27, 28, 29, 30, 31]",50.39133709645871
1,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank1,"[8, 9, 10, 11, 12, 13, 14, 15]",50.39133709645871
2,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",50.39133709645871
3,DIT,8,22.105461915335795,12.80193843427322,34.90740034960901,1_129_1280_720_rank3,"[0, 1, 2, 3, 4, 5, 6, 7]",50.39133709645871
5,DIT,8,22.105461915335788,28.285875181122925,50.39133709645871,1_129_1280_720_rank5,"[24, 25, 26, 27, 28, 29, 30, 31]",50.39133709645871
7,DIT,8,22.105461915335788,28.285875181122925,50.39133709645871,1_129_1280_720_rank7,"[8, 9, 10, 11, 12, 13, 14, 15]",50.39133709645871
6,VAE,4,6.180967638332007,28.285875181122925,34.46684281945493,1_105_1280_720_rank6,"[20, 21, 22, 23]",50.39133709645871
4,VAE,4,4.739539971765083,28.285875181122925,33.02541515288801,2_57_1280_720_rank4,"[16, 17, 18, 19]",50.39133709645871
6,DIT,8,15.337970243974176,34.46684281945493,49.80481306342911,1_105_1280_720_rank6,"[16, 17, 18, 19, 20, 21, 22, 23]",50.39133709645871
4,DIT,6,14.667401251700404,34.90740034960901,49.57480160130942,2_57_1280_720_rank4,"[0, 1, 2, 3, 4, 5]",50.39133709645871
