Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,5.575388191654539,0.0,5.575388191654539,2_65_1280_720_rank0,"[0, 1, 2, 3]",54.02677769571801
0,DIT,4,33.24816747758341,5.575388191654539,38.82355566923795,2_65_1280_720_rank0,"[0, 1, 2, 3]",54.02677769571801
1,VAE,4,4.151554947954142,0.0,4.151554947954142,2_49_1280_720_rank1,"[4, 5, 6, 7]",54.02677769571801
1,DIT,4,16.95012196750747,4.151554947954142,21.101676915461614,2_49_1280_720_rank1,"[4, 5, 6, 7]",54.02677769571801
2,VAE,4,6.497566276632618,0.0,6.497566276632618,1_109_1280_720_rank2,"[8, 9, 10, 11]",54.02677769571801
2,DIT,4,34.148493342410255,6.497566276632618,40.64605961904287,1_109_1280_720_rank2,"[8, 9, 10, 11]",54.02677769571801
3,VAE,4,7.474179823975686,0.0,7.474179823975686,1_125_1280_720_rank3,"[12, 13, 14, 15]",54.02677769571801
3,DIT,4,46.55259787174232,7.474179823975686,54.02677769571801,1_125_1280_720_rank3,"[12, 13, 14, 15]",54.02677769571801
4,VAE,4,5.765662555708762,0.0,5.765662555708762,1_97_1280_720_rank4,"[16, 17, 18, 19]",54.02677769571801
4,DIT,4,26.29581699162521,5.765662555708762,32.061479547333974,1_97_1280_720_rank4,"[16, 17, 18, 19]",54.02677769571801
5,VAE,4,3.347611434860053,0.0,3.347611434860053,5_21_1280_720_rank5,"[20, 21, 22, 23]",54.02677769571801
5,DIT,4,17.83834846356112,3.347611434860053,21.18595989842117,5_21_1280_720_rank5,"[20, 21, 22, 23]",54.02677769571801
6,VAE,4,4.164794713860163,0.0,4.164794713860163,1_69_1280_720_rank6,"[24, 25, 26, 27]",54.02677769571801
6,DIT,4,16.656757052066975,4.164794713860163,20.82155176592714,1_69_1280_720_rank6,"[24, 25, 26, 27]",54.02677769571801
7,VAE,4,0.9905583567113893,0.0,0.9905583567113893,6_5_1280_720_rank7,"[28, 29, 30, 31]",54.02677769571801
7,DIT,4,3.7256534643039205,0.9905583567113893,4.7162118210153094,6_5_1280_720_rank7,"[28, 29, 30, 31]",54.02677769571801
