Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,5.501945631275339,0.0,5.501945631275339,1_93_1280_720_rank0,"[0, 1, 2, 3]",54.02677769571801
0,DIT,4,24.055955517049355,5.501945631275339,29.557901148324696,1_93_1280_720_rank0,"[0, 1, 2, 3]",54.02677769571801
1,VAE,4,4.564325911449568,0.0,4.564325911449568,2_53_1280_720_rank1,"[4, 5, 6, 7]",54.02677769571801
1,DIT,4,21.45863950456748,4.564325911449568,26.022965416017048,2_53_1280_720_rank1,"[4, 5, 6, 7]",54.02677769571801
2,VAE,4,4.167341269687897,0.0,4.167341269687897,4_29_1280_720_rank2,"[8, 9, 10, 11]",54.02677769571801
2,DIT,4,21.806777084409745,4.167341269687897,25.97411835409764,4_29_1280_720_rank2,"[8, 9, 10, 11]",54.02677769571801
3,VAE,4,7.474179823975686,0.0,7.474179823975686,1_125_1280_720_rank3,"[12, 13, 14, 15]",54.02677769571801
3,DIT,4,46.55259787174232,7.474179823975686,54.02677769571801,1_125_1280_720_rank3,"[12, 13, 14, 15]",54.02677769571801
4,VAE,4,6.776217771378541,0.0,6.776217771378541,1_113_1280_720_rank4,"[16, 17, 18, 19]",54.02677769571801
4,DIT,4,37.23798997854886,6.776217771378541,44.0142077499274,1_113_1280_720_rank4,"[16, 17, 18, 19]",54.02677769571801
5,VAE,4,3.3689455527582703,0.0,3.3689455527582703,6_17_1280_720_rank5,"[20, 21, 22, 23]",54.02677769571801
5,DIT,4,13.896630798589243,3.3689455527582703,17.265576351347512,6_17_1280_720_rank5,"[20, 21, 22, 23]",54.02677769571801
6,VAE,4,4.151554947954142,0.0,4.151554947954142,2_49_1280_720_rank6,"[24, 25, 26, 27]",54.02677769571801
6,DIT,4,16.95012196750747,4.151554947954142,21.101676915461614,2_49_1280_720_rank6,"[24, 25, 26, 27]",54.02677769571801
7,VAE,4,4.650199571027791,0.0,4.650199571027791,1_77_1280_720_rank7,"[28, 29, 30, 31]",54.02677769571801
7,DIT,4,18.739981846011315,4.650199571027791,23.390181417039106,1_77_1280_720_rank7,"[28, 29, 30, 31]",54.02677769571801
