Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,4.404111717768593,0.0,4.404111717768593,3_37_1280_720_rank0,"[0, 1, 2, 3]",49.83506926710293
0,DIT,4,20.302849204625375,4.404111717768593,24.706960922393968,3_37_1280_720_rank0,"[0, 1, 2, 3]",49.83506926710293
1,VAE,4,7.192426888800076,0.0,7.192426888800076,1_121_1280_720_rank1,"[4, 5, 6, 7]",49.83506926710293
1,DIT,4,42.64264237830285,7.192426888800076,49.83506926710293,1_121_1280_720_rank1,"[4, 5, 6, 7]",49.83506926710293
2,VAE,4,2.106342328971299,0.0,2.106342328971299,6_13_1280_720_rank2,"[8, 9, 10, 11]",49.83506926710293
2,DIT,4,9.005622291561863,2.106342328971299,11.111964620533161,6_13_1280_720_rank2,"[8, 9, 10, 11]",49.83506926710293
3,VAE,4,6.060286584634372,0.0,6.060286584634372,1_101_1280_720_rank3,"[12, 13, 14, 15]",49.83506926710293
3,DIT,4,28.85402736930175,6.060286584634372,34.91431395393612,1_101_1280_720_rank3,"[12, 13, 14, 15]",49.83506926710293
4,VAE,4,4.167341269687897,0.0,4.167341269687897,4_29_1280_720_rank4,"[16, 17, 18, 19]",49.83506926710293
4,DIT,4,21.806777084409745,4.167341269687897,25.97411835409764,4_29_1280_720_rank4,"[16, 17, 18, 19]",49.83506926710293
5,VAE,4,4.30903501475843,0.0,4.30903501475843,1_73_1280_720_rank5,"[20, 21, 22, 23]",49.83506926710293
5,DIT,4,16.949325537859746,4.30903501475843,21.258360552618175,1_73_1280_720_rank5,"[20, 21, 22, 23]",49.83506926710293
6,VAE,4,4.564325911449568,0.0,4.564325911449568,2_53_1280_720_rank6,"[24, 25, 26, 27]",49.83506926710293
6,DIT,4,21.45863950456748,4.564325911449568,26.022965416017048,2_53_1280_720_rank6,"[24, 25, 26, 27]",49.83506926710293
7,VAE,4,5.023241762877242,0.0,5.023241762877242,1_85_1280_720_rank7,"[28, 29, 30, 31]",49.83506926710293
7,DIT,4,20.733981833809796,5.023241762877242,25.757223596687037,1_85_1280_720_rank7,"[28, 29, 30, 31]",49.83506926710293
