Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
2,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank2,"[0, 1, 2, 3, 4, 5]",31.187620972772237
5,VAE,2,8.395790916361122,0.0,8.395790916361122,2_61_1280_720_rank5,"[6, 7]",31.187620972772237
3,VAE,24,3.990772972258294,0.0,3.990772972258294,1_125_1280_720_rank3,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",31.187620972772237
3,DIT,6,27.196848000513942,3.990772972258294,31.187620972772237,1_125_1280_720_rank3,"[8, 9, 10, 11, 12, 13]",31.187620972772237
0,VAE,12,4.9166113537612945,0.0,4.9166113537612945,1_117_1280_720_rank0,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",31.187620972772237
0,DIT,6,24.407645543108792,4.9166113537612945,29.324256896870086,1_117_1280_720_rank0,"[32, 33, 34, 35, 36, 37]",31.187620972772237
2,DIT,8,22.10546191533579,5.02637005289651,27.1318319682323,1_129_1280_720_rank2,"[0, 1, 2, 3, 4, 5, 44, 45]",31.187620972772237
7,VAE,6,5.02637005289651,0.0,5.02637005289651,1_129_1280_720_rank7,"[46, 47, 48, 49, 50, 51]",31.187620972772237
1,VAE,1,17.300265735882554,0.0,17.300265735882554,2_65_1280_720_rank1,[52],31.187620972772237
7,DIT,12,18.49795097928423,5.02637005289651,23.52432103218074,1_129_1280_720_rank7,"[46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58]",31.187620972772237
6,VAE,4,7.474179823975686,0.0,7.474179823975686,1_125_1280_720_rank6,"[59, 60, 61, 62]",31.187620972772237
6,DIT,8,20.616019165656972,7.474179823975686,28.090198989632658,1_125_1280_720_rank6,"[59, 60, 61, 62, 63, 14, 15, 16]",31.187620972772237
4,VAE,6,5.02637005289651,3.990772972258294,9.017143025154805,1_129_1280_720_rank4,"[17, 18, 19, 20, 21, 22]",31.187620972772237
4,DIT,12,18.49795097928423,9.017143025154805,27.515094004439035,1_129_1280_720_rank4,"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",31.187620972772237
5,DIT,8,12.01321550981623,8.395790916361122,20.409006426177353,2_61_1280_720_rank5,"[6, 7, 29, 30, 31, 38, 39, 40]",31.187620972772237
1,DIT,24,6.736018434494615,23.52432103218074,30.260339466675354,2_65_1280_720_rank1,"[52, 41, 42, 43, 6, 7, 29, 30, 31, 38, 39, 40, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58]",31.187620972772237
