Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
2,VAE,2,7.715811830429101,0.0,7.715811830429101,1_77_1280_720_rank2,"[0, 1]",24.696738949479347
5,VAE,6,3.6068362851278164,0.0,3.6068362851278164,2_61_1280_720_rank5,"[2, 3, 4, 5, 6, 7]",24.696738949479347
3,VAE,24,3.1410792780896255,0.0,3.1410792780896255,1_101_1280_720_rank3,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",24.696738949479347
0,VAE,12,3.6488755305425737,0.0,3.6488755305425737,2_65_1280_720_rank0,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",24.696738949479347
7,VAE,4,6.986899051280715,0.0,6.986899051280715,1_117_1280_720_rank7,"[44, 45, 46, 47]",24.696738949479347
1,VAE,4,7.192426888800076,0.0,7.192426888800076,1_121_1280_720_rank1,"[48, 49, 50, 51]",24.696738949479347
3,DIT,6,18.966875415825342,3.1410792780896255,22.10795469391497,1_101_1280_720_rank3,"[8, 9, 10, 11, 12, 13]",24.696738949479347
6,VAE,6,3.8242182866327012,0.0,3.8242182866327012,2_65_1280_720_rank6,"[52, 53, 54, 55, 56, 57]",24.696738949479347
2,DIT,6,14.94734695430689,7.715811830429101,22.66315878473599,1_77_1280_720_rank2,"[0, 1, 58, 59, 60, 61]",24.696738949479347
0,DIT,8,13.302137117402202,3.6488755305425737,16.951012647944776,2_65_1280_720_rank0,"[32, 33, 34, 35, 36, 37, 38, 39]",24.696738949479347
6,DIT,8,13.302137117402202,3.8242182866327012,17.126355404034904,2_65_1280_720_rank6,"[52, 53, 54, 55, 56, 57, 62, 63]",24.696738949479347
4,VAE,6,4.205756782278211,3.1410792780896255,7.346836060367837,2_69_1280_720_rank4,"[14, 15, 16, 17, 18, 19]",24.696738949479347
5,DIT,12,11.77876211323406,3.6068362851278164,15.385598398361877,2_61_1280_720_rank5,"[2, 3, 4, 5, 6, 7, 20, 21, 22, 23, 24, 25]",24.696738949479347
1,DIT,24,8.410295727839152,7.346836060367837,15.757131788206989,1_121_1280_720_rank1,"[48, 49, 50, 51, 26, 27, 28, 29, 30, 31, 40, 41, 42, 43, 44, 45, 46, 47, 14, 15, 16, 17, 18, 19]",24.696738949479347
4,DIT,24,7.643077814861132,15.757131788206989,23.40020960306812,2_69_1280_720_rank4,"[14, 15, 16, 17, 18, 19, 2, 3, 4, 5, 6, 7, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",24.696738949479347
7,DIT,24,7.570383545444443,17.126355404034904,24.696738949479347,1_117_1280_720_rank7,"[44, 45, 46, 47, 40, 41, 42, 43, 48, 49, 50, 51, 32, 33, 34, 35, 36, 37, 38, 39, 52, 53, 54, 55]",24.696738949479347
