Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,2,1.2872941644641582,0.0,1.2872941644641582,6_5_1280_720_rank0,"[0, 1]",20.451495192982172
0,DIT,2,6.749032596045151,1.2872941644641582,8.03632676050931,6_5_1280_720_rank0,"[0, 1]",20.451495192982172
1,VAE,12,3.7731514213077624,0.0,3.7731514213077624,1_105_1280_720_rank1,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",20.451495192982172
1,DIT,12,13.45343022924709,3.7731514213077624,17.226581650554852,1_105_1280_720_rank1,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",20.451495192982172
2,VAE,8,3.474056514450423,0.0,3.474056514450423,1_81_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21]",20.451495192982172
2,DIT,8,9.80812588668484,3.474056514450423,13.282182401135262,1_81_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21]",20.451495192982172
3,VAE,8,4.309182268002825,0.0,4.309182268002825,3_41_1280_720_rank3,"[22, 23, 24, 25, 26, 27, 28, 29]",20.451495192982172
3,DIT,8,9.807268711721317,4.309182268002825,14.116450979724142,3_41_1280_720_rank3,"[22, 23, 24, 25, 26, 27, 28, 29]",20.451495192982172
4,VAE,12,4.9166113537612945,0.0,4.9166113537612945,1_117_1280_720_rank4,"[30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",20.451495192982172
4,DIT,12,15.534883839220878,4.9166113537612945,20.451495192982172,1_117_1280_720_rank4,"[30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",20.451495192982172
5,VAE,8,3.7305368169524287,0.0,3.7305368169524287,1_85_1280_720_rank5,"[42, 43, 44, 45, 46, 47, 48, 49]",20.451495192982172
5,DIT,8,10.838559857685418,3.7305368169524287,14.569096674637846,1_85_1280_720_rank5,"[42, 43, 44, 45, 46, 47, 48, 49]",20.451495192982172
6,VAE,8,4.137426650254085,0.0,4.137426650254085,4_33_1280_720_rank6,"[50, 51, 52, 53, 54, 55, 56, 57]",20.451495192982172
6,DIT,8,9.49653826973096,4.137426650254085,13.633964919985045,4_33_1280_720_rank6,"[50, 51, 52, 53, 54, 55, 56, 57]",20.451495192982172
7,VAE,6,3.1481644299451945,0.0,3.1481644299451945,2_53_1280_720_rank7,"[58, 59, 60, 61, 62, 63]",20.451495192982172
7,DIT,6,12.636624673445477,3.1481644299451945,15.784789103390672,2_53_1280_720_rank7,"[58, 59, 60, 61, 62, 63]",20.451495192982172
