Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank0,"[0, 1, 2, 3, 4, 5, 6, 7]",28.285875181122925
0,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank0,"[0, 1, 2, 3, 4, 5, 6, 7]",28.285875181122925
1,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank1,"[8, 9, 10, 11, 12, 13, 14, 15]",28.285875181122925
1,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank1,"[8, 9, 10, 11, 12, 13, 14, 15]",28.285875181122925
2,VAE,8,4.381295184856464,0.0,4.381295184856464,1_105_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",28.285875181122925
2,DIT,8,15.337970243974176,4.381295184856464,19.71926542883064,1_105_1280_720_rank2,"[16, 17, 18, 19, 20, 21, 22, 23]",28.285875181122925
3,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank3,"[24, 25, 26, 27, 28, 29, 30, 31]",28.285875181122925
3,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank3,"[24, 25, 26, 27, 28, 29, 30, 31]",28.285875181122925
4,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank4,"[32, 33, 34, 35, 36, 37, 38, 39]",28.285875181122925
4,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank4,"[32, 33, 34, 35, 36, 37, 38, 39]",28.285875181122925
5,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank5,"[40, 41, 42, 43, 44, 45, 46, 47]",28.285875181122925
5,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank5,"[40, 41, 42, 43, 44, 45, 46, 47]",28.285875181122925
6,VAE,8,6.180413265787135,0.0,6.180413265787135,1_129_1280_720_rank6,"[48, 49, 50, 51, 52, 53, 54, 55]",28.285875181122925
6,DIT,8,22.10546191533579,6.180413265787135,28.285875181122925,1_129_1280_720_rank6,"[48, 49, 50, 51, 52, 53, 54, 55]",28.285875181122925
7,VAE,8,5.5840456315718,0.0,5.5840456315718,1_117_1280_720_rank7,"[56, 57, 58, 59, 60, 61, 62, 63]",28.285875181122925
7,DIT,8,18.62906137269995,5.5840456315718,24.213107004271752,1_117_1280_720_rank7,"[56, 57, 58, 59, 60, 61, 62, 63]",28.285875181122925
