Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,8,4.388493280529185,0.0,4.388493280529185,2_65_1280_720_rank0,"[0, 1, 2, 3, 4, 5, 6, 7]",22.90783478534591
0,DIT,8,13.302137117402202,4.388493280529185,17.690630397931386,2_65_1280_720_rank0,"[0, 1, 2, 3, 4, 5, 6, 7]",22.90783478534591
1,VAE,6,2.8259354832509005,0.0,2.8259354832509005,2_49_1280_720_rank1,"[8, 9, 10, 11, 12, 13]",22.90783478534591
1,DIT,6,11.524826877521017,2.8259354832509005,14.350762360771917,2_49_1280_720_rank1,"[8, 9, 10, 11, 12, 13]",22.90783478534591
2,VAE,12,3.956988203805294,0.0,3.956988203805294,1_109_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",22.90783478534591
2,DIT,12,14.608376966077529,3.956988203805294,18.565365169882824,1_109_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",22.90783478534591
3,VAE,12,4.697734259576669,0.0,4.697734259576669,1_125_1280_720_rank3,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",22.90783478534591
3,DIT,12,18.21010052576924,4.697734259576669,22.90783478534591,1_125_1280_720_rank3,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",22.90783478534591
4,VAE,12,3.6158985240967403,0.0,3.6158985240967403,1_97_1280_720_rank4,"[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",22.90783478534591
4,DIT,12,11.599217699052145,3.6158985240967403,15.215116223148886,1_97_1280_720_rank4,"[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",22.90783478534591
5,VAE,6,3.0377683924849883,0.0,3.0377683924849883,5_21_1280_720_rank5,"[50, 51, 52, 53, 54, 55]",22.90783478534591
5,DIT,6,8.3634700470336,3.0377683924849883,11.401238439518588,5_21_1280_720_rank5,"[50, 51, 52, 53, 54, 55]",22.90783478534591
6,VAE,6,3.3578390692231697,0.0,3.3578390692231697,1_69_1280_720_rank6,"[56, 57, 58, 59, 60, 61]",22.90783478534591
6,DIT,6,9.935065238871331,3.3578390692231697,13.292904308094501,1_69_1280_720_rank6,"[56, 57, 58, 59, 60, 61]",22.90783478534591
7,VAE,2,1.2872941644641582,0.0,1.2872941644641582,6_5_1280_720_rank7,"[62, 63]",22.90783478534591
7,DIT,2,6.749032596045151,1.2872941644641582,8.03632676050931,6_5_1280_720_rank7,"[62, 63]",22.90783478534591
