Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,6,3.3526636311496416,0.0,3.3526636311496416,1_81_1280_720_rank0,"[0, 1, 2, 3, 4, 5]",20.451495192982172
0,DIT,6,12.955099293091106,3.3526636311496416,16.30776292424075,1_81_1280_720_rank0,"[0, 1, 2, 3, 4, 5]",20.451495192982172
1,VAE,8,3.7305368169524287,0.0,3.7305368169524287,1_85_1280_720_rank1,"[6, 7, 8, 9, 10, 11, 12, 13]",20.451495192982172
1,DIT,8,10.838559857685418,3.7305368169524287,14.569096674637846,1_85_1280_720_rank1,"[6, 7, 8, 9, 10, 11, 12, 13]",20.451495192982172
2,VAE,12,4.9166113537612945,0.0,4.9166113537612945,1_117_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",20.451495192982172
2,DIT,12,15.534883839220878,4.9166113537612945,20.451495192982172,1_117_1280_720_rank2,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",20.451495192982172
3,VAE,6,2.999765942991592,0.0,2.999765942991592,3_37_1280_720_rank3,"[26, 27, 28, 29, 30, 31]",20.451495192982172
3,DIT,6,10.951961371295035,2.999765942991592,13.951727314286627,3_37_1280_720_rank3,"[26, 27, 28, 29, 30, 31]",20.451495192982172
4,VAE,12,3.956988203805294,0.0,3.956988203805294,1_109_1280_720_rank4,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",20.451495192982172
4,DIT,12,14.608376966077529,3.956988203805294,18.565365169882824,1_109_1280_720_rank4,"[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",20.451495192982172
5,VAE,12,3.6488755305425737,0.0,3.6488755305425737,2_65_1280_720_rank5,"[44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",20.451495192982172
5,DIT,12,12.484469590691162,3.6488755305425737,16.133345121233738,2_65_1280_720_rank5,"[44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",20.451495192982172
6,VAE,6,2.997015287345223,0.0,2.997015287345223,5_25_1280_720_rank6,"[56, 57, 58, 59, 60, 61]",20.451495192982172
6,DIT,6,10.982666533822766,2.997015287345223,13.979681821167988,5_25_1280_720_rank6,"[56, 57, 58, 59, 60, 61]",20.451495192982172
7,VAE,2,2.007364732165884,0.0,2.007364732165884,6_9_1280_720_rank7,"[62, 63]",20.451495192982172
7,DIT,2,13.398656469980692,2.007364732165884,15.406021202146576,6_9_1280_720_rank7,"[62, 63]",20.451495192982172
