Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,3.9354896361287337,0.0,3.9354896361287337,5_25_1280_720_rank0,"[0, 1, 2, 3]",26.47817220397126
0,DIT,4,22.542682567842526,3.9354896361287337,26.47817220397126,5_25_1280_720_rank0,"[0, 1, 2, 3]",26.47817220397126
1,VAE,6,3.272736922470882,0.0,3.272736922470882,4_33_1280_720_rank2,"[4, 5, 6, 7, 8, 9]",26.47817220397126
1,DIT,6,13.182732192794651,3.272736922470882,16.455469115265533,4_33_1280_720_rank2,"[4, 5, 6, 7, 8, 9]",26.47817220397126
2,VAE,4,4.564325911449568,0.0,4.564325911449568,2_53_1280_720_rank4,"[10, 11, 12, 13]",26.47817220397126
2,DIT,4,21.458639504567483,4.564325911449568,26.02296541601705,2_53_1280_720_rank4,"[10, 11, 12, 13]",26.47817220397126
3,VAE,2,1.2872941644641582,0.0,1.2872941644641582,6_5_1280_720_rank6,"[14, 15]",26.47817220397126
3,DIT,2,6.749032596045151,1.2872941644641582,8.03632676050931,6_5_1280_720_rank6,"[14, 15]",26.47817220397126
