Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,6,10.801845503784204,0.0,10.801845503784204,1_121_1280_720_rank0,"[0, 1, 2, 3, 4, 5]",44.0142077499274
0,DIT,6,26.035631005486145,10.801845503784204,36.837476509270346,1_121_1280_720_rank0,"[0, 1, 2, 3, 4, 5]",44.0142077499274
1,VAE,4,4.768971519551292,0.0,4.768971519551292,1_81_1280_720_rank1,"[6, 7, 8, 9]",44.0142077499274
1,DIT,4,19.826080987508007,4.768971519551292,24.5950525070593,1_81_1280_720_rank1,"[6, 7, 8, 9]",44.0142077499274
2,VAE,4,4.344615827773153,0.0,4.344615827773153,4_33_1280_720_rank2,"[10, 11, 12, 13]",44.0142077499274
2,DIT,4,27.198993577564668,4.344615827773153,31.543609405337822,4_33_1280_720_rank2,"[10, 11, 12, 13]",44.0142077499274
3,VAE,2,2.007364732165884,0.0,2.007364732165884,6_9_1280_720_rank3,"[14, 15]",44.0142077499274
3,DIT,2,13.398656469980692,2.007364732165884,15.406021202146576,6_9_1280_720_rank3,"[14, 15]",44.0142077499274
4,VAE,4,6.776217771378541,0.0,6.776217771378541,1_113_1280_720_rank4,"[16, 17, 18, 19]",44.0142077499274
4,DIT,4,37.23798997854886,6.776217771378541,44.0142077499274,1_113_1280_720_rank4,"[16, 17, 18, 19]",44.0142077499274
5,VAE,4,5.501945631275339,0.0,5.501945631275339,1_93_1280_720_rank5,"[20, 21, 22, 23]",44.0142077499274
5,DIT,4,24.055955517049355,5.501945631275339,29.557901148324696,1_93_1280_720_rank5,"[20, 21, 22, 23]",44.0142077499274
6,VAE,4,4.564325911449568,0.0,4.564325911449568,2_53_1280_720_rank6,"[24, 25, 26, 27]",44.0142077499274
6,DIT,4,21.45863950456748,4.564325911449568,26.022965416017048,2_53_1280_720_rank6,"[24, 25, 26, 27]",44.0142077499274
7,VAE,4,4.151554947954142,0.0,4.151554947954142,2_49_1280_720_rank7,"[28, 29, 30, 31]",44.0142077499274
7,DIT,4,16.95012196750747,4.151554947954142,21.101676915461614,2_49_1280_720_rank7,"[28, 29, 30, 31]",44.0142077499274
