Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,5.575388191654539,0.0,5.575388191654539,2_65_1280_720_rank0,"[0, 1, 2, 3]",44.0142077499274
0,DIT,4,33.24816747758341,5.575388191654539,38.82355566923795,2_65_1280_720_rank0,"[0, 1, 2, 3]",44.0142077499274
1,VAE,4,4.650199571027791,0.0,4.650199571027791,1_77_1280_720_rank1,"[4, 5, 6, 7]",44.0142077499274
1,DIT,4,18.739981846011315,4.650199571027791,23.390181417039106,1_77_1280_720_rank1,"[4, 5, 6, 7]",44.0142077499274
2,VAE,2,1.2872941644641582,0.0,1.2872941644641582,6_5_1280_720_rank2,"[8, 9]",44.0142077499274
2,DIT,2,6.749032596045151,1.2872941644641582,8.03632676050931,6_5_1280_720_rank2,"[8, 9]",44.0142077499274
3,VAE,4,5.023241762877242,0.0,5.023241762877242,1_85_1280_720_rank3,"[10, 11, 12, 13]",44.0142077499274
3,DIT,4,20.733981833809796,5.023241762877242,25.757223596687037,1_85_1280_720_rank3,"[10, 11, 12, 13]",44.0142077499274
4,VAE,4,3.9354896361287337,0.0,3.9354896361287337,5_25_1280_720_rank4,"[14, 15, 16, 17]",44.0142077499274
4,DIT,4,22.542682567842526,3.9354896361287337,26.47817220397126,5_25_1280_720_rank4,"[14, 15, 16, 17]",44.0142077499274
5,VAE,4,5.057804590067888,0.0,5.057804590067888,3_41_1280_720_rank5,"[18, 19, 20, 21]",44.0142077499274
5,DIT,4,24.138837474098477,5.057804590067888,29.196642064166365,3_41_1280_720_rank5,"[18, 19, 20, 21]",44.0142077499274
6,VAE,4,6.776217771378541,0.0,6.776217771378541,1_113_1280_720_rank6,"[22, 23, 24, 25]",44.0142077499274
6,DIT,4,37.23798997854886,6.776217771378541,44.0142077499274,1_113_1280_720_rank6,"[22, 23, 24, 25]",44.0142077499274
7,VAE,6,4.7513737565718,0.0,4.7513737565718,1_117_1280_720_rank7,"[26, 27, 28, 29, 30, 31]",44.0142077499274
7,DIT,6,24.407645543108792,4.7513737565718,29.159019299680594,1_117_1280_720_rank7,"[26, 27, 28, 29, 30, 31]",44.0142077499274
