Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
3,VAE,2,8.395790916361122,0.0,8.395790916361122,2_61_1280_720_rank3,"[0, 1]",47.24973655828546
1,VAE,4,9.207683220165595,0.0,9.207683220165595,1_129_1280_720_rank1,"[7, 8, 16, 24]",47.24973655828546
6,VAE,12,5.716367017777382,0.0,5.716367017777382,1_129_1280_720_rank6,"[5, 6, 12, 13, 14, 20, 21, 22, 23, 28, 29, 30]",47.24973655828546
1,DIT,8,24.335975664336292,9.207683220165595,33.54365888450189,1_129_1280_720_rank1,"[7, 15, 20, 21, 22, 28, 29, 30]",47.24973655828546
6,DIT,8,24.335975664336292,5.716367017777382,30.052342682113675,1_129_1280_720_rank6,"[6, 14, 18, 19, 23, 26, 27, 31]",47.24973655828546
3,DIT,6,23.092125213038013,9.207683220165595,32.29980843320361,2_61_1280_720_rank3,"[0, 8, 16, 17, 24, 25]",47.24973655828546
0,VAE,6,4.936088464274449,0.0,4.936088464274449,1_113_1280_720_rank0,"[2, 3, 4, 9, 10, 11]",47.24973655828546
5,VAE,8,4.8057283401928865,5.716367017777382,10.522095357970269,1_109_1280_720_rank5,"[2, 3, 4, 5, 10, 11, 12, 13]",47.24973655828546
4,VAE,2,8.800176708617634,8.395790916361122,17.195967624978756,2_61_1280_720_rank4,"[1, 9]",47.24973655828546
0,DIT,8,18.11415173199745,10.522095357970269,28.636247089967718,1_113_1280_720_rank0,"[2, 3, 4, 5, 10, 11, 12, 13]",47.24973655828546
5,DIT,8,16.832375755284787,28.636247089967718,45.468622845252504,1_109_1280_720_rank5,"[1, 2, 3, 4, 9, 10, 11, 12]",47.24973655828546
2,VAE,4,5.265187711771539,30.052342682113675,35.317530393885214,1_85_1280_720_rank2,"[6, 14, 23, 31]",47.24973655828546
7,VAE,6,4.317649993974456,30.052342682113675,34.36999267608813,3_45_1280_720_rank7,"[5, 13, 18, 19, 26, 27]",47.24973655828546
4,DIT,8,13.22538843191932,33.54365888450189,46.76904731642121,2_61_1280_720_rank4,"[0, 8, 16, 17, 24, 25, 28, 29]",47.24973655828546
7,DIT,8,12.411644144173799,34.36999267608813,46.78163682026193,3_45_1280_720_rank7,"[7, 15, 20, 21, 22, 26, 27, 30]",47.24973655828546
2,DIT,8,11.932206164400249,35.317530393885214,47.24973655828546,1_85_1280_720_rank2,"[5, 6, 13, 14, 18, 19, 23, 31]",47.24973655828546
