Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
1,VAE,8,5.95004708818755,0.0,5.95004708818755,1_125_1280_720_rank1,"[4, 5, 6, 7, 12, 20, 28, 29]",47.904604350818595
4,VAE,2,8.395790916361122,0.0,8.395790916361122,2_61_1280_720_rank4,"[0, 1]",47.904604350818595
2,VAE,2,13.293173293641727,0.0,13.293173293641727,2_73_1280_720_rank2,"[2, 3]",47.904604350818595
6,VAE,6,4.6996286717181945,0.0,4.6996286717181945,1_113_1280_720_rank6,"[8, 9, 16, 17, 24, 25]",47.904604350818595
1,DIT,6,29.94109933653954,5.95004708818755,35.89114642472709,1_125_1280_720_rank1,"[7, 15, 23, 28, 29, 30]",47.904604350818595
7,VAE,6,5.268466676819575,0.0,5.268466676819575,1_129_1280_720_rank7,"[10, 11, 18, 19, 26, 27]",47.904604350818595
5,VAE,1,14.843067737382862,0.0,14.843067737382862,2_57_1280_720_rank5,[13],47.904604350818595
6,DIT,6,23.919379476448075,4.6996286717181945,28.61900814816627,1_113_1280_720_rank6,"[8, 9, 16, 17, 24, 25]",47.904604350818595
7,DIT,8,23.848664625790672,5.268466676819575,29.117131302610247,1_129_1280_720_rank7,"[11, 14, 19, 21, 22, 26, 27, 31]",47.904604350818595
4,DIT,6,24.253995547691858,8.395790916361122,32.64978646405298,2_61_1280_720_rank4,"[4, 5, 10, 12, 18, 20]",47.904604350818595
0,VAE,2,11.047461655477425,14.843067737382862,25.890529392860287,1_93_1280_720_rank0,"[6, 13]",47.904604350818595
3,VAE,6,4.632604727390611,25.890529392860287,30.523134120250898,2_65_1280_720_rank3,"[0, 1, 2, 3, 6, 13]",47.904604350818595
2,DIT,8,17.58311037112506,29.117131302610247,46.700241673735306,2_73_1280_720_rank2,"[11, 14, 19, 21, 22, 26, 27, 31]",47.904604350818595
3,DIT,8,13.942838548692354,30.523134120250898,44.46597266894325,2_65_1280_720_rank3,"[0, 1, 8, 9, 16, 17, 24, 25]",47.904604350818595
0,DIT,8,12.846471851956764,32.64978646405298,45.496258316009744,1_93_1280_720_rank0,"[2, 3, 4, 10, 12, 13, 18, 20]",47.904604350818595
5,DIT,8,12.013457926091505,35.89114642472709,47.904604350818595,2_57_1280_720_rank5,"[5, 6, 7, 15, 23, 28, 29, 30]",47.904604350818595
