Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
3,VAE,2,10.335088497178168,0.0,10.335088497178168,1_105_1280_720_rank3,"[0, 1]",55.871374258155114
2,VAE,4,9.207683220165595,0.0,9.207683220165595,1_129_1280_720_rank2,"[7, 8, 16, 24]",55.871374258155114
0,VAE,6,6.088874620482512,0.0,6.088874620482512,1_129_1280_720_rank0,"[6, 9, 17, 25, 26, 27]",55.871374258155114
1,VAE,6,5.268466676819575,0.0,5.268466676819575,1_129_1280_720_rank1,"[5, 12, 20, 21, 28, 29]",55.871374258155114
7,VAE,6,6.088874620482512,0.0,6.088874620482512,1_129_1280_720_rank7,"[4, 10, 18, 19, 30, 31]",55.871374258155114
4,VAE,4,8.712805679250385,0.0,8.712805679250385,1_121_1280_720_rank4,"[3, 11, 22, 23]",55.871374258155114
6,VAE,6,4.980225101251408,5.268466676819575,10.248691778070983,1_117_1280_720_rank6,"[5, 12, 20, 21, 28, 29]",55.871374258155114
0,DIT,8,24.33597566433629,6.088874620482512,30.424850284818802,1_129_1280_720_rank0,"[2, 9, 10, 17, 18, 25, 26, 27]",55.871374258155114
1,DIT,8,26.77824844049581,6.088874620482512,32.86712306097832,1_129_1280_720_rank1,"[4, 6, 13, 14, 15, 19, 30, 31]",55.871374258155114
2,DIT,8,24.33597566433629,10.248691778070983,34.58466744240727,1_129_1280_720_rank2,"[5, 12, 20, 21, 22, 24, 28, 29]",55.871374258155114
7,DIT,8,24.959514146118536,10.335088497178168,35.294602643296706,1_129_1280_720_rank7,"[0, 1, 3, 7, 8, 11, 16, 23]",55.871374258155114
3,DIT,6,22.533740630907516,30.424850284818802,52.95859091572632,1_105_1280_720_rank3,"[2, 10, 18, 25, 26, 27]",55.871374258155114
4,DIT,8,21.28670681574784,34.58466744240727,55.871374258155114,1_121_1280_720_rank4,"[6, 15, 20, 21, 22, 28, 29, 30]",55.871374258155114
6,DIT,8,20.50879488299381,35.294602643296706,55.80339752629052,1_117_1280_720_rank6,"[0, 8, 9, 16, 17, 19, 24, 31]",55.871374258155114
5,VAE,6,3.690958408869946,35.294602643296706,38.98556105216665,1_81_1280_720_rank5,"[5, 7, 12, 13, 14, 23]",55.871374258155114
5,DIT,6,14.26231138409289,38.98556105216665,53.24787243625954,1_81_1280_720_rank5,"[5, 7, 12, 13, 14, 23]",55.871374258155114
